,id,uuid,studyCode,startDateJATOS,endDateJATOS,duration,lastSeenDate,studyState,urlQueryParameters,workerId,workerType,batchId,batchUuid,batchTitle,groupId,componentResults,message,lang,user,trialIndex,nodeIndex,alicia,userID,studyID,uniqueID
8685,37221,98c4d81b-0edc-4c7d-94dc-b4c9bdac3060,PKudyqAmMau,1756555418553,,,1756555424034.0,DATA_RETRIEVED,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36538,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43335, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555418627, 'endDate': 1756555423182, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_37221/comp-result_43335', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43336, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555423183, 'endDate': 1756555423415, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37221/comp-result_43336', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43337, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555423415, 'endDate': 1756555423479, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37221/comp-result_43337', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43338, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555423479, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37221/comp-result_43338', 'data': {'size': 50079, 'sizeHumanReadable': '50.1 kB'}, 'files': []}]",,fi,114,4,2,,,m12,null
8686,37222,a67ee01c-588a-4582-abb9-c67e8a2f50cb,PKudyqAmMau,1756555444978,,,1756555450549.0,DATA_RETRIEVED,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36539,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43339, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555445052, 'endDate': 1756555449618, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_37222/comp-result_43339', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43340, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555449619, 'endDate': 1756555449832, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37222/comp-result_43340', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43341, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555449832, 'endDate': 1756555449888, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37222/comp-result_43341', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43342, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555449889, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37222/comp-result_43342', 'data': {'size': 50085, 'sizeHumanReadable': '50.1 kB'}, 'files': []}]",,fi,114,5,2,,,m12,null
8687,37223,4ddbbb62-57c7-44d5-a914-1162abbdce45,PKudyqAmMau,1756555472740,,,1756555478246.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36540,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43343, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555472815, 'endDate': 1756555477333, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_37223/comp-result_43343', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43344, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555477333, 'endDate': 1756555477547, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37223/comp-result_43344', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43345, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555477548, 'endDate': 1756555477610, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37223/comp-result_43345', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43346, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555477610, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37223/comp-result_43346', 'data': {'size': 50859, 'sizeHumanReadable': '50.9 kB'}, 'files': []}]",,fi,114,6,2,,,m12,null
8688,37224,0bbed2c3-0abd-46ff-8f9b-41dad05a618c,PKudyqAmMau,1756555577007,,,1756555577805.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36541,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43347, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555577075, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37224/comp-result_43347', 'data': {'size': 50760, 'sizeHumanReadable': '50.8 kB'}, 'files': []}]",,fi,114,7,2,,,m12,null
8689,37225,cd320a64-9c44-4992-8fda-ad755072e91d,PKudyqAmMau,1756555614496,,,1756555735567.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36542,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43348, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555614554, 'endDate': 1756555619454, 'duration': '00:00:04', 'componentState': 'RELOADED', 'path': '/study_result_37225/comp-result_43348', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43349, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555619455, 'endDate': 1756555619702, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37225/comp-result_43349', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43350, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555619702, 'endDate': 1756555619763, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37225/comp-result_43350', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43351, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555619764, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37225/comp-result_43351', 'data': {'size': 59717, 'sizeHumanReadable': '59.7 kB'}, 'files': []}]",,fi,114,0,3,,,m12,null
8690,37226,594a374d-028a-47e7-9ceb-35b370572663,PKudyqAmMau,1756555839259,1756555841416.0,00:00:02,1756555840095.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': '114', 'uniqueID': 'null'}",36543,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43352, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1756555839331, 'endDate': 1756555841416, 'duration': '00:00:02', 'componentState': 'FINISHED', 'path': '/study_result_37226/comp-result_43352', 'data': {'size': 39349, 'sizeHumanReadable': '39.3 kB'}, 'files': []}]",,fi,114,0,4,,,m12,null
8783,37495,e605cfd6-da76-4f48-a6cc-076b08792b08,PKudyqAmMau,1757790890284,1757791606174.0,00:11:55,1757790891475.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36812,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43668, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757790890400, 'endDate': 1757791606174, 'duration': '00:11:55', 'componentState': 'FAIL', 'path': '/study_result_37495/comp-result_43668', 'data': {'size': 43527, 'sizeHumanReadable': '43.5 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,125,,,,,m12,null
8784,37496,f962d88e-4324-4285-a30e-d3785a3dd3c2,PKudyqAmMau,1757790894576,1757791660220.0,00:12:45,1757790895434.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36813,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43669, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757790894678, 'endDate': 1757791660220, 'duration': '00:12:45', 'componentState': 'FAIL', 'path': '/study_result_37496/comp-result_43669', 'data': {'size': 59253, 'sizeHumanReadable': '59.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,125,0,1,,,m12,null
8785,37497,a999dc01-e315-4477-8c94-fee9ad49da6e,PKudyqAmMau,1757790937211,,,1757791058221.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36814,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43670, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757790937304, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37497/comp-result_43670', 'data': {'size': 66503, 'sizeHumanReadable': '66.5 kB'}, 'files': []}]",,fi,125,0,2,,,m12,null
8786,37498,b9078f85-044f-4296-8c43-45126e7c157a,PKudyqAmMau,1757791157666,,,1757791158915.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36815,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43671, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791157757, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37498/comp-result_43671', 'data': {'size': 50166, 'sizeHumanReadable': '50.2 kB'}, 'files': []}]",,fi,125,0,3,,,m12,null
8787,37499,f3939c27-c33b-4909-ac41-c5000b69799e,PKudyqAmMau,1757791278731,,,1757791279712.0,DATA_RETRIEVED,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36816,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43672, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791278808, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37499/comp-result_43672', 'data': {'size': 57145, 'sizeHumanReadable': '57.1 kB'}, 'files': []}]",,fi,125,1,3,,,m12,null
8788,37500,cd56d5b2-5bac-408f-a81e-147879998e73,PKudyqAmMau,1757791312609,,,1757791313476.0,DATA_RETRIEVED,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36817,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43673, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791312700, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37500/comp-result_43673', 'data': {'size': 56817, 'sizeHumanReadable': '56.8 kB'}, 'files': []}]",,fi,125,2,3,,,m12,null
8789,37501,4908fcbb-01e6-4aa8-be1e-0f83f953bb72,PKudyqAmMau,1757791360586,,,1757791367842.0,DATA_RETRIEVED,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36818,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43674, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791360672, 'endDate': 1757791366451, 'duration': '00:00:05', 'componentState': 'RELOADED', 'path': '/study_result_37501/comp-result_43674', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43675, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791366452, 'endDate': 1757791366714, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37501/comp-result_43675', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43676, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791366715, 'endDate': 1757791366771, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37501/comp-result_43676', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43677, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791366771, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37501/comp-result_43677', 'data': {'size': 57524, 'sizeHumanReadable': '57.5 kB'}, 'files': []}]",,fi,125,3,3,,,m12,null
8790,37502,9007fe40-88f6-4584-b638-51cd3fc7dcf2,PKudyqAmMau,1757791416124,,,1757791422284.0,DATA_RETRIEVED,"{'trialIndex': '4', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36819,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43678, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791416205, 'endDate': 1757791421389, 'duration': '00:00:05', 'componentState': 'RELOADED', 'path': '/study_result_37502/comp-result_43678', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43679, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791421390, 'endDate': 1757791421555, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37502/comp-result_43679', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43680, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791421556, 'endDate': 1757791421614, 'duration': '00:00:00', 'componentState': 'RELOADED', 'path': '/study_result_37502/comp-result_43680', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 43681, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791421616, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37502/comp-result_43681', 'data': {'size': 56325, 'sizeHumanReadable': '56.3 kB'}, 'files': []}]",,fi,125,4,3,,,m12,null
8791,37503,6d966e9a-b977-46ab-b02e-c3f7d54a9603,PKudyqAmMau,1757791465475,,,1757791466443.0,DATA_RETRIEVED,"{'trialIndex': '5', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36820,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43682, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791465559, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37503/comp-result_43682', 'data': {'size': 57026, 'sizeHumanReadable': '57.0 kB'}, 'files': []}]",,fi,125,5,3,,,m12,null
8792,37504,cb74e984-3b9a-4133-9737-abbca0d7eca3,PKudyqAmMau,1757791523741,,,1757791524576.0,DATA_RETRIEVED,"{'trialIndex': '6', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36821,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43683, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791523828, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37504/comp-result_43683', 'data': {'size': 56850, 'sizeHumanReadable': '56.9 kB'}, 'files': []}]",,fi,125,6,3,,,m12,null
8793,37505,7aadbd0a-73a8-4553-ba3a-8b8606beabe3,PKudyqAmMau,1757791606175,,,1757791607161.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36822,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43684, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791606271, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37505/comp-result_43684', 'data': {'size': 56804, 'sizeHumanReadable': '56.8 kB'}, 'files': []}]",,fi,125,7,3,,,m12,null
8794,37506,fc7a5390-7af3-4c75-80be-fd6a61108f0f,PKudyqAmMau,1757791660221,1757791662516.0,00:00:02,1757791661170.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': '125', 'uniqueID': 'null'}",36823,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43685, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1757791660304, 'endDate': 1757791662516, 'duration': '00:00:02', 'componentState': 'FINISHED', 'path': '/study_result_37506/comp-result_43685', 'data': {'size': 44747, 'sizeHumanReadable': '44.7 kB'}, 'files': []}]",,fi,125,0,4,,,m12,null
8795,37529,793262d9-df2a-4b06-96a0-11544f6e99b1,PKudyqAmMau,1758022449765,,,1758022479983.0,DATA_RETRIEVED,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_232', 'uniqueID': 'null'}",36846,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43711, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1758022449863, 'endDate': 1758022479239, 'duration': '00:00:29', 'componentState': 'RELOADED', 'path': '/study_result_37529/comp-result_43711', 'data': {'size': 26595, 'sizeHumanReadable': '26.6 kB'}, 'files': []}, {'id': 43713, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1758022479239, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37529/comp-result_43713', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_232,,,,,m12,null
8796,37530,dc46d7d7-621c-4c94-9ad1-44ea139944bb,PKudyqAmMau,1758022454515,,,1758022455694.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_232', 'uniqueID': 'null'}",36847,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43712, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1758022454617, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37530/comp-result_43712', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_232,0,1,,,m12,null
8880,37724,45a9b85e-7e97-4ee7-92df-838a32fc1ea1,PKudyqAmMau,1759311299087,,,1759311300775.0,DATA_RETRIEVED,"{'studyID': 'm12', 'lang': 'fi', 'user': '142', 'uniqueID': 'null'}",37041,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43940, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759311299188, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37724/comp-result_43940', 'data': {'size': 39451, 'sizeHumanReadable': '39.5 kB'}, 'files': []}]",,fi,142,,,,,m12,null
8881,37725,7e8f39a3-afdd-40c4-b496-6b5a5cf56016,PKudyqAmMau,1759311303010,,,1759311304353.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '142', 'uniqueID': 'null'}",37042,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43941, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759311303099, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_37725/comp-result_43941', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,142,0,1,,,m12,null
8882,37728,220e00a0-1401-490d-8294-1c01e0e10c82,PKudyqAmMau,1759312000215,1759312817767.0,00:13:37,1759312002119.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37045,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43944, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312000336, 'endDate': 1759312817767, 'duration': '00:13:37', 'componentState': 'FAIL', 'path': '/study_result_37728/comp-result_43944', 'data': {'size': 26599, 'sizeHumanReadable': '26.6 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,,,,,m12,null
8883,37729,d7187406-3bfa-462b-8e60-058ae2c44d1f,PKudyqAmMau,1759312004079,1759312877953.0,00:14:33,1759312005373.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37046,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43945, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312004187, 'endDate': 1759312877954, 'duration': '00:14:33', 'componentState': 'FAIL', 'path': '/study_result_37729/comp-result_43945', 'data': {'size': 36198, 'sizeHumanReadable': '36.2 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,0,1,,,m12,null
8884,37730,c7379f20-c5c3-4ff0-af3d-f5dfdcc0623f,PKudyqAmMau,1759312095571,1759313788310.0,00:28:12,1759312217453.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37047,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43946, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312095689, 'endDate': 1759313788310, 'duration': '00:28:12', 'componentState': 'FAIL', 'path': '/study_result_37730/comp-result_43946', 'data': {'size': 43313, 'sizeHumanReadable': '43.3 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,0,2,,,m12,null
8885,37731,c48016e0-5a21-4f0d-99a5-8c6bd034f14d,PKudyqAmMau,1759312311933,1759313825891.0,00:25:13,1759312433905.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37048,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43947, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312312073, 'endDate': 1759313825891, 'duration': '00:25:13', 'componentState': 'FAIL', 'path': '/study_result_37731/comp-result_43947', 'data': {'size': 32555, 'sizeHumanReadable': '32.6 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,0,3,,,m12,null
8886,37732,8fead303-af8a-4810-a84f-2743250a7c15,PKudyqAmMau,1759312457021,1759313979879.0,00:25:22,1759312458661.0,FAIL,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37049,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43948, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312457131, 'endDate': 1759313979880, 'duration': '00:25:22', 'componentState': 'FAIL', 'path': '/study_result_37732/comp-result_43948', 'data': {'size': 35650, 'sizeHumanReadable': '35.7 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,1,3,,,m12,null
8887,37733,10551087-9783-42f9-97a7-4f1db6c2256c,PKudyqAmMau,1759312509007,1759314078481.0,00:26:09,1759312510636.0,FAIL,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': '232', 'uniqueID': 'null'}",37050,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 43949, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1759312509150, 'endDate': 1759314078482, 'duration': '00:26:09', 'componentState': 'FAIL', 'path': '/study_result_37733/comp-result_43949', 'data': {'size': 34871, 'sizeHumanReadable': '34.9 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,232,2,3,,,m12,null
